orignal_density,best_fit_density
0.8077428712551653,0.8039643998966616
0.7853316274299523,0.8039643998966616
0.8186333795006241,0.8039643998966616
0.7928149524424133,0.8039643998966616
0.8289052625441331,0.8039643998966616
